name,model,boot,in_true
PF00571,m5,83,FALSE
PF00571,m5,99,FALSE
PF00571,m5,98,FALSE
PF00571,m5,100,TRUE
PF00571,m5,65,FALSE
PF00571,m5,95,TRUE
PF00571,m5,97,FALSE
PF00571,m5,85,FALSE
PF00571,m5,97,FALSE
PF00571,m5,94,FALSE
PF00571,m5,46,FALSE
PF00571,m5,98,FALSE
PF00571,m5,96,FALSE
PF00571,m5,100,TRUE
PF00571,m5,93,FALSE
PF00571,m5,99,TRUE
PF00571,m5,100,TRUE
PF00571,m5,92,FALSE
PF00571,m5,72,TRUE
PF00571,m5,98,FALSE
PF00571,m5,91,FALSE
PF00571,m5,99,TRUE
PF00571,m5,98,TRUE
PF00571,m5,70,FALSE
PF00571,m5,100,TRUE
PF00571,m5,98,FALSE
PF00571,m5,92,FALSE
PF00571,m5,90,FALSE
PF00571,m5,36,FALSE
PF00571,m5,55,FALSE
PF00571,m5,41,FALSE
PF00571,m5,89,FALSE
PF00571,m5,99,FALSE
PF00571,m5,96,FALSE
PF00571,m5,90,FALSE
PF00571,m5,99,TRUE
PF00571,m5,100,FALSE
PF00571,m5,99,FALSE
PF00571,m5,75,TRUE
PF00571,m5,100,TRUE
PF00571,m5,92,FALSE
PF00571,m5,30,FALSE
PF00571,m5,99,FALSE
PF00571,m5,95,FALSE
PF00571,m5,97,FALSE
PF00571,m5,80,FALSE
PF00571,m5,69,FALSE
PF00571,m5,96,FALSE
PF00571,m5,88,FALSE
PF00571,m5,95,FALSE
PF00571,m5,85,FALSE
PF00571,m5,78,FALSE
PF00571,m5,99,FALSE
PF00571,m5,100,FALSE
PF00571,m5,100,FALSE
PF00571,m5,99,TRUE
PF00571,m5,63,FALSE
PF00571,m5,43,FALSE
PF00571,m5,63,FALSE
PF00571,m5,91,FALSE
PF00571,m5,68,FALSE
PF00571,m5,51,FALSE
PF00571,m5,99,TRUE
PF00571,m5,93,FALSE
PF00571,m5,73,FALSE
PF00571,m5,100,TRUE
PF00571,m5,94,FALSE
PF00571,m5,69,FALSE
PF00571,m5,99,FALSE
PF00571,m5,97,FALSE
PF00571,m5,49,FALSE
PF00571,m5,50,FALSE
PF00571,m5,86,FALSE
PF00571,m5,100,TRUE
PF00571,m5,70,FALSE
PF00571,m5,39,FALSE
PF00571,m5,80,FALSE
PF00571,m5,52,FALSE
PF00571,m5,60,FALSE
PF00571,m5,32,FALSE
PF00571,m5,49,FALSE
PF00571,m5,100,TRUE
PF00571,m5,57,FALSE
PF00571,m5,53,FALSE
PF00571,m5,40,FALSE
PF00571,m5,75,FALSE
PF00571,m5,41,FALSE
PF00571,m5,91,FALSE
PF00571,m5,99,TRUE
PF00571,m5,60,FALSE
PF00571,m5,3,FALSE
PF00571,m5,10,FALSE
PF00571,m5,100,TRUE
PF00571,m5,99,TRUE
PF00571,m5,100,TRUE
PF00571,m5,100,TRUE
PF00571,m5,86,FALSE
PF00571,m5,100,TRUE
PF00571,m5,99,FALSE
PF00571,m5,72,FALSE
PF00571,m5,93,TRUE
PF00571,m5,95,TRUE
PF00571,m5,98,TRUE
PF00571,m5,100,TRUE
PF00571,m5,95,FALSE
PF00571,m5,72,FALSE
PF00571,m5,97,FALSE
PF00571,m5,38,FALSE
PF00571,m5,90,FALSE
PF00571,m5,48,FALSE
PF00571,m5,29,FALSE
PF00571,m5,41,FALSE
PF00571,m5,88,FALSE
PF00571,m5,58,FALSE
PF00571,m5,36,FALSE
PF00571,m5,94,FALSE
PF00571,m5,70,FALSE
PF00571,m5,93,FALSE
PF00571,m5,100,FALSE
PF00571,m5,79,FALSE
PF00571,m5,100,TRUE
PF00571,m5,55,FALSE
PF00571,m5,46,FALSE
PF00571,m5,100,TRUE
PF00571,m5,74,FALSE
PF00571,m5,66,FALSE
PF00571,m5,65,FALSE
PF00571,m5,83,FALSE
PF00571,m5,100,FALSE
PF00571,m5,97,FALSE
PF00571,m5,81,FALSE
PF00571,m5,80,FALSE
PF00571,m5,88,FALSE
PF00571,m5,37,FALSE
PF00571,m5,89,FALSE
PF00571,m5,49,FALSE
PF00571,m5,47,FALSE
PF00571,m5,55,FALSE
PF00571,m5,100,FALSE
PF00571,m5,89,FALSE
PF00571,m5,97,FALSE
PF00571,m5,84,FALSE
PF00571,m5,86,FALSE
PF00571,m5,78,FALSE
PF00571,m5,100,FALSE
PF00571,m5,100,TRUE
PF00571,m5,89,FALSE
PF00571,m5,96,FALSE
PF00571,m5,100,TRUE
PF00571,m5,89,FALSE
PF00571,m5,97,FALSE
PF00571,m5,95,FALSE
PF00571,m5,93,FALSE
PF00571,m5,90,FALSE
PF00571,m5,33,FALSE
PF00571,m5,99,TRUE
PF00571,m5,43,FALSE
PF00571,m5,25,FALSE
PF00571,m5,69,FALSE
PF00571,m5,98,FALSE
PF00571,m5,94,FALSE
PF00571,m5,58,FALSE
PF00571,m5,54,FALSE
PF00571,m5,82,FALSE
PF00571,m5,84,TRUE
PF00571,m5,82,FALSE
PF00571,m5,36,FALSE
PF00571,m5,64,FALSE
PF00571,m5,74,FALSE
PF00571,m5,58,FALSE
PF00571,m5,89,FALSE
PF00571,m5,47,FALSE
PF00571,m5,19,FALSE
PF00571,m5,33,FALSE
PF00571,m5,19,FALSE
PF00571,m5,32,FALSE
PF00571,m5,81,FALSE
PF00571,m5,81,FALSE
PF00571,m5,78,FALSE
PF00571,m5,85,FALSE
PF00571,m5,83,FALSE
PF00571,m5,67,FALSE
PF00571,m5,100,TRUE
PF00571,m5,89,FALSE
PF00571,m5,81,FALSE
PF00571,m5,80,FALSE
PF00571,m5,86,FALSE
PF00571,m5,91,FALSE
PF00571,m5,91,TRUE
PF00571,m5,39,FALSE
PF00571,m5,57,FALSE
PF00571,m5,99,FALSE
PF00571,m5,96,FALSE
PF00571,m5,89,FALSE
PF00571,m5,93,FALSE
PF00571,m5,57,FALSE
PF00571,m5,99,FALSE
PF00571,m5,54,FALSE
PF00571,m5,52,FALSE
PF00571,m5,59,FALSE
PF00571,m5,88,FALSE
PF00571,m5,51,FALSE
PF00571,m5,64,FALSE
PF00571,m5,100,FALSE
PF00571,m5,98,FALSE
PF00571,m5,98,FALSE
PF00571,m3,98,TRUE
PF00571,m3,99,TRUE
PF00571,m3,94,TRUE
PF00571,m3,94,FALSE
PF00571,m3,41,FALSE
PF00571,m3,68,FALSE
PF00571,m3,99,TRUE
PF00571,m3,71,FALSE
PF00571,m3,44,FALSE
PF00571,m3,56,FALSE
PF00571,m3,63,TRUE
PF00571,m3,56,FALSE
PF00571,m3,100,TRUE
PF00571,m3,69,FALSE
PF00571,m3,35,TRUE
PF00571,m3,100,TRUE
PF00571,m3,52,TRUE
PF00571,m3,55,FALSE
PF00571,m3,23,FALSE
PF00571,m3,47,FALSE
PF00571,m3,54,FALSE
PF00571,m3,94,FALSE
PF00571,m3,78,FALSE
PF00571,m3,88,FALSE
PF00571,m3,37,FALSE
PF00571,m3,64,FALSE
PF00571,m3,46,FALSE
PF00571,m3,97,TRUE
PF00571,m3,94,FALSE
PF00571,m3,94,FALSE
PF00571,m3,91,FALSE
PF00571,m3,100,TRUE
PF00571,m3,62,FALSE
PF00571,m3,92,FALSE
PF00571,m3,47,FALSE
PF00571,m3,100,TRUE
PF00571,m3,95,FALSE
PF00571,m3,22,FALSE
PF00571,m3,71,FALSE
PF00571,m3,86,FALSE
PF00571,m3,83,FALSE
PF00571,m3,54,FALSE
PF00571,m3,22,FALSE
PF00571,m3,97,TRUE
PF00571,m3,41,FALSE
PF00571,m3,98,FALSE
PF00571,m3,53,FALSE
PF00571,m3,84,TRUE
PF00571,m3,66,FALSE
PF00571,m3,91,FALSE
PF00571,m3,100,FALSE
PF00571,m3,90,FALSE
PF00571,m3,90,FALSE
PF00571,m3,77,FALSE
PF00571,m3,75,FALSE
PF00571,m3,96,FALSE
PF00571,m3,94,TRUE
PF00571,m3,100,TRUE
PF00571,m3,100,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,98,FALSE
PF00571,m3,73,FALSE
PF00571,m3,99,FALSE
PF00571,m3,87,FALSE
PF00571,m3,100,TRUE
PF00571,m3,47,FALSE
PF00571,m3,100,TRUE
PF00571,m3,72,FALSE
PF00571,m3,97,TRUE
PF00571,m3,100,TRUE
PF00571,m3,93,FALSE
PF00571,m3,97,TRUE
PF00571,m3,95,FALSE
PF00571,m3,97,FALSE
PF00571,m3,91,FALSE
PF00571,m3,99,TRUE
PF00571,m3,84,FALSE
PF00571,m3,96,FALSE
PF00571,m3,90,FALSE
PF00571,m3,90,FALSE
PF00571,m3,90,FALSE
PF00571,m3,89,FALSE
PF00571,m3,84,TRUE
PF00571,m3,58,FALSE
PF00571,m3,60,TRUE
PF00571,m3,40,FALSE
PF00571,m3,66,FALSE
PF00571,m3,57,FALSE
PF00571,m3,67,FALSE
PF00571,m3,87,FALSE
PF00571,m3,79,FALSE
PF00571,m3,74,FALSE
PF00571,m3,43,FALSE
PF00571,m3,44,FALSE
PF00571,m3,63,FALSE
PF00571,m3,95,TRUE
PF00571,m3,96,TRUE
PF00571,m3,100,TRUE
PF00571,m3,93,FALSE
PF00571,m3,96,FALSE
PF00571,m3,100,TRUE
PF00571,m3,99,FALSE
PF00571,m3,92,FALSE
PF00571,m3,37,FALSE
PF00571,m3,47,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,83,TRUE
PF00571,m3,81,FALSE
PF00571,m3,67,FALSE
PF00571,m3,45,FALSE
PF00571,m3,47,FALSE
PF00571,m3,100,TRUE
PF00571,m3,94,FALSE
PF00571,m3,44,FALSE
PF00571,m3,54,FALSE
PF00571,m3,54,FALSE
PF00571,m3,75,FALSE
PF00571,m3,51,FALSE
PF00571,m3,50,FALSE
PF00571,m3,99,FALSE
PF00571,m3,100,TRUE
PF00571,m3,99,FALSE
PF00571,m3,99,TRUE
PF00571,m3,99,FALSE
PF00571,m3,94,FALSE
PF00571,m3,100,TRUE
PF00571,m3,99,TRUE
PF00571,m3,98,FALSE
PF00571,m3,100,TRUE
PF00571,m3,62,FALSE
PF00571,m3,58,FALSE
PF00571,m3,41,FALSE
PF00571,m3,99,FALSE
PF00571,m3,49,FALSE
PF00571,m3,100,FALSE
PF00571,m3,99,FALSE
PF00571,m3,99,TRUE
PF00571,m3,100,TRUE
PF00571,m3,85,TRUE
PF00571,m3,77,TRUE
PF00571,m3,92,TRUE
PF00571,m3,70,FALSE
PF00571,m3,92,TRUE
PF00571,m3,83,TRUE
PF00571,m3,88,TRUE
PF00571,m3,100,TRUE
PF00571,m3,84,TRUE
PF00571,m3,51,FALSE
PF00571,m3,90,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,99,FALSE
PF00571,m3,96,FALSE
PF00571,m3,87,FALSE
PF00571,m3,84,FALSE
PF00571,m3,97,TRUE
PF00571,m3,99,FALSE
PF00571,m3,100,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,96,FALSE
PF00571,m3,65,FALSE
PF00571,m3,100,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,FALSE
PF00571,m3,100,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,97,FALSE
PF00571,m3,47,FALSE
PF00571,m3,55,FALSE
PF00571,m3,99,FALSE
PF00571,m3,95,FALSE
PF00571,m3,100,FALSE
PF00571,m3,99,TRUE
PF00571,m3,50,FALSE
PF00571,m3,68,FALSE
PF00571,m3,100,FALSE
PF00571,m3,92,FALSE
PF00571,m3,92,FALSE
PF00571,m3,85,FALSE
PF00571,m3,93,FALSE
PF00571,m3,91,FALSE
PF00571,m3,79,FALSE
PF00571,m3,88,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,91,FALSE
PF00571,m3,90,FALSE
PF00571,m3,83,FALSE
PF00571,m3,84,FALSE
PF00571,m3,82,FALSE
PF00571,m3,95,TRUE
PF00571,m3,69,FALSE
PF00571,m3,95,TRUE
PF00571,m3,33,FALSE
PF00571,m3,96,FALSE
PF00571,m3,78,FALSE
PF00571,m3,54,FALSE
PF00571,m3,78,FALSE
PF00571,m3,57,FALSE
PF00571,m3,89,FALSE
PF00571,m3,84,FALSE
PF00571,m3,73,FALSE
PF00571,m3,100,FALSE
PF00571,m3,98,FALSE
PF00571,m3,78,FALSE
PF00571,m3,77,FALSE
PF00571,m3,84,FALSE
PF00571,m3,90,FALSE
PF00571,m3,76,FALSE
PF00571,m3,82,FALSE
PF00571,m3,36,FALSE
PF00571,m3,68,FALSE
PF00571,m3,62,FALSE
PF00571,m3,74,FALSE
PF00571,m3,60,FALSE
PF00571,m3,74,FALSE
PF00571,m3,59,FALSE
PF00571,m3,100,FALSE
PF00571,m3,62,FALSE
PF00571,m3,39,FALSE
PF00571,m3,100,TRUE
PF00571,m3,81,TRUE
PF00571,m3,91,FALSE
PF00571,m3,57,FALSE
PF00571,m3,58,FALSE
PF00571,m3,96,FALSE
PF00571,m3,100,TRUE
PF00571,m3,98,TRUE
PF00571,m3,100,FALSE
PF00571,m3,92,FALSE
PF00571,m3,84,FALSE
PF00571,m3,96,TRUE
PF00571,m3,94,FALSE
PF00571,m3,99,TRUE
PF00571,m3,99,FALSE
PF00571,m3,99,TRUE
PF00571,m3,100,TRUE
PF00571,m3,90,FALSE
PF00571,m3,100,TRUE
PF00571,m3,98,FALSE
PF00571,m3,63,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,95,FALSE
PF00571,m3,62,FALSE
PF00571,m3,61,FALSE
PF00571,m3,79,FALSE
PF00571,m3,81,FALSE
PF00571,m3,71,FALSE
PF00571,m3,89,FALSE
PF00571,m3,89,FALSE
PF00571,m3,88,FALSE
PF00571,m3,80,FALSE
PF00571,m3,28,FALSE
PF00571,m3,99,TRUE
PF00571,m3,47,FALSE
PF00571,m3,81,TRUE
PF00571,m3,75,FALSE
PF00571,m3,75,FALSE
PF00571,m3,96,TRUE
PF00571,m3,96,FALSE
PF00571,m3,93,FALSE
PF00571,m3,65,FALSE
PF00571,m3,57,FALSE
PF00571,m3,69,FALSE
PF00571,m3,100,TRUE
PF00571,m3,91,FALSE
PF00571,m3,96,TRUE
PF00571,m3,99,TRUE
PF00571,m3,71,FALSE
PF00571,m3,78,TRUE
PF00571,m3,66,FALSE
PF00571,m3,86,FALSE
PF00571,m3,84,TRUE
PF00571,m3,60,FALSE
PF00571,m3,53,FALSE
PF00571,m3,43,FALSE
PF00571,m3,37,FALSE
PF00571,m3,46,FALSE
PF00571,m3,41,FALSE
PF00571,m3,30,FALSE
PF00571,m3,95,FALSE
PF00571,m3,98,TRUE
PF00571,m3,79,FALSE
PF00571,m3,84,FALSE
PF00571,m3,94,TRUE
PF00571,m3,86,FALSE
PF00571,m3,100,TRUE
PF00571,m3,98,TRUE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,87,FALSE
PF00571,m3,98,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,99,FALSE
PF00571,m3,100,FALSE
PF00571,m3,95,FALSE
PF00571,m3,97,TRUE
PF00571,m3,75,FALSE
PF00571,m3,90,FALSE
PF00571,m3,98,TRUE
PF00571,m3,80,FALSE
PF00571,m3,66,FALSE
PF00571,m3,95,TRUE
PF00571,m3,75,FALSE
PF00571,m3,84,TRUE
PF00571,m3,92,TRUE
PF00571,m3,81,TRUE
PF00571,m3,67,FALSE
PF00571,m3,71,FALSE
PF00571,m3,99,TRUE
PF00571,m3,96,FALSE
PF00571,m3,98,FALSE
PF00571,m3,82,FALSE
PF00571,m3,92,FALSE
PF00571,m3,72,FALSE
PF00571,m3,50,FALSE
PF00571,m3,87,FALSE
PF00571,m3,91,TRUE
PF00571,m3,95,TRUE
PF00571,m3,47,TRUE
PF00571,m3,89,FALSE
PF00571,m3,99,TRUE
PF00571,m3,100,TRUE
PF00571,m3,99,TRUE
PF00571,m3,96,FALSE
PF00571,m3,92,FALSE
PF00571,m3,95,FALSE
PF00571,m3,86,FALSE
PF00571,m3,100,TRUE
PF00571,m3,96,TRUE
PF00571,m3,100,TRUE
PF00571,m3,99,TRUE
PF00571,m3,79,FALSE
PF00571,m3,78,FALSE
PF00571,m3,99,TRUE
PF00571,m3,95,FALSE
PF00571,m3,97,TRUE
PF00571,m3,32,FALSE
PF00571,m3,66,FALSE
PF00571,m3,68,FALSE
PF00571,m3,100,TRUE
PF00571,m3,68,FALSE
PF00571,m3,75,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,97,TRUE
PF00571,m3,95,TRUE
PF00571,m3,96,FALSE
PF00571,m3,99,TRUE
PF00571,m3,98,TRUE
PF00571,m3,86,TRUE
PF00571,m3,85,TRUE
PF00571,m3,100,TRUE
PF00571,m3,98,FALSE
PF00571,m3,59,FALSE
PF00571,m3,95,FALSE
PF00571,m3,95,FALSE
PF00571,m3,90,FALSE
PF00571,m3,72,FALSE
PF00571,m3,97,FALSE
PF00571,m3,66,FALSE
PF00571,m3,55,FALSE
PF00571,m3,86,FALSE
PF00571,m3,78,FALSE
PF00571,m3,73,TRUE
PF00571,m3,64,FALSE
PF00571,m3,53,FALSE
PF00571,m3,95,TRUE
PF00571,m3,88,FALSE
PF00571,m3,94,FALSE
PF00571,m3,62,FALSE
PF00571,m3,99,FALSE
PF00571,m3,63,FALSE
PF00571,m3,100,FALSE
PF00571,m3,100,TRUE
PF00571,m3,91,FALSE
PF00571,m3,78,FALSE
PF00571,m3,84,FALSE
PF00571,m3,60,FALSE
PF00571,m3,100,TRUE
PF00571,m3,87,FALSE
PF00571,m3,61,FALSE
PF00571,m3,97,FALSE
PF00571,m3,98,FALSE
PF00571,m3,96,FALSE
PF00571,m3,97,FALSE
PF00571,m3,84,FALSE
PF00571,m3,80,FALSE
PF00571,m3,57,FALSE
PF00571,m3,98,FALSE
PF00571,m3,57,FALSE
PF00571,m3,54,FALSE
PF00571,m3,52,FALSE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,89,TRUE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,100,TRUE
PF00571,m3,93,TRUE
PF00571,m3,95,FALSE
PF00571,m3,82,TRUE
PF00571,m3,98,TRUE
PF00571,m3,88,TRUE
PF00571,m3,92,TRUE
PF00571,m3,89,TRUE
PF00571,m3,92,TRUE
PF00571,m3,100,TRUE
PF00571,m3,57,FALSE
PF00571,m3,78,FALSE
PF00571,m3,68,FALSE
PF00571,m3,72,FALSE
PF00571,m3,89,TRUE
PF00571,m3,22,FALSE
PF00571,m3,77,FALSE
PF00571,m3,93,FALSE
PF00571,m3,79,FALSE
PF00571,m3,96,TRUE
PF00571,m3,88,TRUE
PF00571,m3,37,TRUE
PF00571,m3,40,FALSE
PF00571,m3,100,TRUE
PF00571,m3,98,FALSE
PF00571,m3,57,FALSE
PF00571,m3,70,FALSE
PF00571,m3,28,FALSE
PF00571,m3,45,FALSE
PF00571,m2,95,TRUE
PF00571,m2,95,TRUE
PF00571,m2,100,TRUE
PF00571,m2,78,FALSE
PF00571,m2,78,TRUE
PF00571,m2,77,FALSE
PF00571,m2,88,TRUE
PF00571,m2,56,FALSE
PF00571,m2,70,TRUE
PF00571,m2,98,TRUE
PF00571,m2,69,TRUE
PF00571,m2,55,FALSE
PF00571,m2,58,TRUE
PF00571,m2,40,FALSE
PF00571,m2,79,TRUE
PF00571,m2,90,TRUE
PF00571,m2,90,FALSE
PF00571,m2,80,FALSE
PF00571,m2,98,TRUE
PF00571,m2,96,FALSE
PF00571,m2,56,FALSE
PF00571,m2,68,FALSE
PF00571,m2,88,FALSE
PF00571,m2,99,FALSE
PF00571,m2,100,FALSE
PF00571,m2,99,FALSE
PF00571,m2,49,FALSE
PF00571,m2,100,FALSE
PF00571,m2,66,FALSE
PF00571,m2,55,FALSE
PF00571,m2,63,FALSE
PF00571,m2,39,FALSE
PF00571,m2,90,FALSE
PF00571,m2,97,TRUE
PF00571,m2,98,TRUE
PF00571,m2,98,FALSE
PF00571,m2,100,FALSE
PF00571,m2,93,TRUE
PF00571,m2,85,FALSE
PF00571,m2,59,FALSE
PF00571,m2,95,FALSE
PF00571,m2,92,FALSE
PF00571,m2,100,TRUE
PF00571,m2,98,FALSE
PF00571,m2,89,FALSE
PF00571,m2,100,TRUE
PF00571,m2,88,FALSE
PF00571,m2,90,FALSE
PF00571,m2,87,FALSE
PF00571,m2,98,TRUE
PF00571,m2,86,FALSE
PF00571,m2,86,FALSE
PF00571,m2,87,FALSE
PF00571,m2,94,FALSE
PF00571,m2,72,TRUE
PF00571,m2,100,TRUE
PF00571,m2,99,FALSE
PF00571,m2,50,FALSE
PF00571,m2,97,TRUE
PF00571,m2,100,TRUE
PF00571,m2,98,FALSE
PF00571,m2,95,FALSE
PF00571,m2,94,FALSE
PF00571,m2,41,FALSE
PF00571,m2,61,FALSE
PF00571,m2,40,FALSE
PF00571,m2,34,FALSE
PF00571,m2,52,FALSE
PF00571,m2,92,FALSE
PF00571,m2,99,TRUE
PF00571,m2,97,FALSE
PF00571,m2,76,FALSE
PF00571,m2,85,FALSE
PF00571,m2,25,FALSE
PF00571,m2,98,TRUE
PF00571,m2,100,TRUE
PF00571,m2,98,TRUE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,98,FALSE
PF00571,m2,100,FALSE
PF00571,m2,100,FALSE
PF00571,m2,99,FALSE
PF00571,m2,86,TRUE
PF00571,m2,100,TRUE
PF00571,m2,95,FALSE
PF00571,m2,99,FALSE
PF00571,m2,98,FALSE
PF00571,m2,85,FALSE
PF00571,m2,82,FALSE
PF00571,m2,92,FALSE
PF00571,m2,92,FALSE
PF00571,m2,100,FALSE
PF00571,m2,97,FALSE
PF00571,m2,60,FALSE
PF00571,m2,65,FALSE
PF00571,m2,66,FALSE
PF00571,m2,70,FALSE
PF00571,m2,65,FALSE
PF00571,m2,78,FALSE
PF00571,m2,67,FALSE
PF00571,m2,39,FALSE
PF00571,m2,50,FALSE
PF00571,m2,77,FALSE
PF00571,m2,100,FALSE
PF00571,m2,75,FALSE
PF00571,m2,86,TRUE
PF00571,m2,77,FALSE
PF00571,m2,82,FALSE
PF00571,m2,98,FALSE
PF00571,m2,82,FALSE
PF00571,m2,68,FALSE
PF00571,m2,92,TRUE
PF00571,m2,91,TRUE
PF00571,m2,100,TRUE
PF00571,m2,99,TRUE
PF00571,m2,82,FALSE
PF00571,m2,100,TRUE
PF00571,m2,80,FALSE
PF00571,m2,97,TRUE
PF00571,m2,73,FALSE
PF00571,m2,81,TRUE
PF00571,m2,88,FALSE
PF00571,m2,87,FALSE
PF00571,m2,98,TRUE
PF00571,m2,96,FALSE
PF00571,m2,70,FALSE
PF00571,m2,100,TRUE
PF00571,m2,99,TRUE
PF00571,m2,87,FALSE
PF00571,m2,97,FALSE
PF00571,m2,100,FALSE
PF00571,m2,80,FALSE
PF00571,m2,58,FALSE
PF00571,m2,100,TRUE
PF00571,m2,98,FALSE
PF00571,m2,83,FALSE
PF00571,m2,88,FALSE
PF00571,m2,87,FALSE
PF00571,m2,95,FALSE
PF00571,m2,99,FALSE
PF00571,m2,93,FALSE
PF00571,m2,100,TRUE
PF00571,m2,94,FALSE
PF00571,m2,100,FALSE
PF00571,m2,67,TRUE
PF00571,m2,99,TRUE
PF00571,m2,52,FALSE
PF00571,m2,58,FALSE
PF00571,m2,99,TRUE
PF00571,m2,96,FALSE
PF00571,m2,93,FALSE
PF00571,m2,100,TRUE
PF00571,m2,75,FALSE
PF00571,m2,75,FALSE
PF00571,m2,94,TRUE
PF00571,m2,49,FALSE
PF00571,m2,90,TRUE
PF00571,m2,72,FALSE
PF00571,m2,83,FALSE
PF00571,m2,99,TRUE
PF00571,m2,50,FALSE
PF00571,m2,57,FALSE
PF00571,m2,60,FALSE
PF00571,m2,53,FALSE
PF00571,m2,61,TRUE
PF00571,m2,85,TRUE
PF00571,m2,95,FALSE
PF00571,m2,94,FALSE
PF00571,m2,94,FALSE
PF00571,m2,60,FALSE
PF00571,m2,92,TRUE
PF00571,m2,64,FALSE
PF00571,m2,71,FALSE
PF00571,m2,58,FALSE
PF00571,m2,61,FALSE
PF00571,m2,45,FALSE
PF00571,m2,56,FALSE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,83,TRUE
PF00571,m2,96,TRUE
PF00571,m2,68,FALSE
PF00571,m2,95,TRUE
PF00571,m2,96,TRUE
PF00571,m2,90,FALSE
PF00571,m2,96,FALSE
PF00571,m2,99,FALSE
PF00571,m2,68,FALSE
PF00571,m2,80,FALSE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,98,TRUE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,91,FALSE
PF00571,m2,98,TRUE
PF00571,m2,43,FALSE
PF00571,m2,100,TRUE
PF00571,m2,99,FALSE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,62,TRUE
PF00571,m2,98,FALSE
PF00571,m2,97,FALSE
PF00571,m2,53,FALSE
PF00571,m2,91,FALSE
PF00571,m2,39,FALSE
PF00571,m2,100,FALSE
PF00571,m2,90,FALSE
PF00571,m2,99,TRUE
PF00571,m2,45,FALSE
PF00571,m2,46,FALSE
PF00571,m2,46,FALSE
PF00571,m2,59,FALSE
PF00571,m2,99,FALSE
PF00571,m2,100,FALSE
PF00571,m2,99,FALSE
PF00571,m2,58,FALSE
PF00571,m2,58,FALSE
PF00571,m2,38,FALSE
PF00571,m2,100,TRUE
PF00571,m2,85,TRUE
PF00571,m2,84,TRUE
PF00571,m2,100,TRUE
PF00571,m2,65,TRUE
PF00571,m2,38,FALSE
PF00571,m2,100,TRUE
PF00571,m2,76,TRUE
PF00571,m2,100,TRUE
PF00571,m2,99,FALSE
PF00571,m2,98,FALSE
PF00571,m2,88,FALSE
PF00571,m2,30,FALSE
PF00571,m2,68,TRUE
PF00571,m2,100,TRUE
PF00571,m2,50,TRUE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,91,FALSE
PF00571,m2,100,TRUE
PF00571,m2,57,FALSE
PF00571,m2,84,FALSE
PF00571,m2,76,TRUE
PF00571,m2,78,TRUE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,92,TRUE
PF00571,m2,100,TRUE
PF00571,m2,82,FALSE
PF00571,m2,76,FALSE
PF00571,m2,100,TRUE
PF00571,m2,59,FALSE
PF00571,m2,99,FALSE
PF00571,m2,99,TRUE
PF00571,m2,84,FALSE
PF00571,m2,46,FALSE
PF00571,m2,59,FALSE
PF00571,m2,100,TRUE
PF00571,m2,99,TRUE
PF00571,m2,94,TRUE
PF00571,m2,97,FALSE
PF00571,m2,62,FALSE
PF00571,m2,38,FALSE
PF00571,m2,47,FALSE
PF00571,m2,52,FALSE
PF00571,m2,23,FALSE
PF00571,m2,14,FALSE
PF00571,m2,100,TRUE
PF00571,m2,23,FALSE
PF00571,m2,35,FALSE
PF00571,m2,99,TRUE
PF00571,m2,46,FALSE
PF00571,m2,64,FALSE
PF00571,m2,42,FALSE
PF00571,m2,19,FALSE
PF00571,m2,99,TRUE
PF00571,m2,81,FALSE
PF00571,m2,79,FALSE
PF00571,m2,80,TRUE
PF00571,m2,67,FALSE
PF00571,m2,92,TRUE
PF00571,m2,75,TRUE
PF00571,m2,97,FALSE
PF00571,m2,100,TRUE
PF00571,m2,100,TRUE
PF00571,m2,99,TRUE
PF00571,m2,65,FALSE
PF00571,m2,73,FALSE
PF00571,m2,39,FALSE
